model_id,epoch,checkpoint_path,arch,arch_family,is_latest,checkpoint_url
resnet18_infimnist_30000_seed-0,60,resnet18_infimnist_30000_seed-0/ep60.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep60.pt
resnet18_infimnist_30000_seed-0,65,resnet18_infimnist_30000_seed-0/ep65.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep65.pt
resnet18_infimnist_30000_seed-0,7,resnet18_infimnist_30000_seed-0/ep7.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep7.pt
resnet18_infimnist_30000_seed-0,70,resnet18_infimnist_30000_seed-0/ep70.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep70.pt
resnet18_infimnist_30000_seed-0,75,resnet18_infimnist_30000_seed-0/ep75.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep75.pt
resnet18_infimnist_30000_seed-0,8,resnet18_infimnist_30000_seed-0/ep8.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep8.pt
resnet18_infimnist_30000_seed-0,80,resnet18_infimnist_30000_seed-0/ep80.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep80.pt
resnet18_infimnist_30000_seed-0,85,resnet18_infimnist_30000_seed-0/ep85.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep85.pt
resnet18_infimnist_30000_seed-0,9,resnet18_infimnist_30000_seed-0/ep9.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep9.pt
resnet18_infimnist_30000_seed-0,90,resnet18_infimnist_30000_seed-0/ep90.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep90.pt
resnet18_infimnist_30000_seed-0,95,resnet18_infimnist_30000_seed-0/ep95.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_30000_seed-0/ep95.pt
resnet18_infimnist_3000_seed-0,1,resnet18_infimnist_3000_seed-0/ep1.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep1.pt
resnet18_infimnist_3000_seed-0,10,resnet18_infimnist_3000_seed-0/ep10.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep10.pt
resnet18_infimnist_3000_seed-0,100,resnet18_infimnist_3000_seed-0/ep100.pt,resnet18,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep100.pt
resnet18_infimnist_3000_seed-0,15,resnet18_infimnist_3000_seed-0/ep15.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep15.pt
resnet18_infimnist_3000_seed-0,2,resnet18_infimnist_3000_seed-0/ep2.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep2.pt
resnet18_infimnist_3000_seed-0,20,resnet18_infimnist_3000_seed-0/ep20.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep20.pt
resnet18_infimnist_3000_seed-0,25,resnet18_infimnist_3000_seed-0/ep25.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep25.pt
resnet18_infimnist_3000_seed-0,3,resnet18_infimnist_3000_seed-0/ep3.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep3.pt
resnet18_infimnist_3000_seed-0,30,resnet18_infimnist_3000_seed-0/ep30.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep30.pt
resnet18_infimnist_3000_seed-0,35,resnet18_infimnist_3000_seed-0/ep35.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep35.pt
resnet18_infimnist_3000_seed-0,4,resnet18_infimnist_3000_seed-0/ep4.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep4.pt
resnet18_infimnist_3000_seed-0,40,resnet18_infimnist_3000_seed-0/ep40.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep40.pt
resnet18_infimnist_3000_seed-0,45,resnet18_infimnist_3000_seed-0/ep45.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep45.pt
resnet18_infimnist_3000_seed-0,5,resnet18_infimnist_3000_seed-0/ep5.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep5.pt
resnet18_infimnist_3000_seed-0,50,resnet18_infimnist_3000_seed-0/ep50.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep50.pt
resnet18_infimnist_3000_seed-0,55,resnet18_infimnist_3000_seed-0/ep55.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep55.pt
resnet18_infimnist_3000_seed-0,6,resnet18_infimnist_3000_seed-0/ep6.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep6.pt
resnet18_infimnist_3000_seed-0,60,resnet18_infimnist_3000_seed-0/ep60.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep60.pt
resnet18_infimnist_3000_seed-0,65,resnet18_infimnist_3000_seed-0/ep65.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep65.pt
resnet18_infimnist_3000_seed-0,7,resnet18_infimnist_3000_seed-0/ep7.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep7.pt
resnet18_infimnist_3000_seed-0,70,resnet18_infimnist_3000_seed-0/ep70.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep70.pt
resnet18_infimnist_3000_seed-0,75,resnet18_infimnist_3000_seed-0/ep75.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep75.pt
resnet18_infimnist_3000_seed-0,8,resnet18_infimnist_3000_seed-0/ep8.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep8.pt
resnet18_infimnist_3000_seed-0,80,resnet18_infimnist_3000_seed-0/ep80.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep80.pt
resnet18_infimnist_3000_seed-0,85,resnet18_infimnist_3000_seed-0/ep85.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep85.pt
resnet18_infimnist_3000_seed-0,9,resnet18_infimnist_3000_seed-0/ep9.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep9.pt
resnet18_infimnist_3000_seed-0,90,resnet18_infimnist_3000_seed-0/ep90.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep90.pt
resnet18_infimnist_3000_seed-0,95,resnet18_infimnist_3000_seed-0/ep95.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_3000_seed-0/ep95.pt
resnet18_infimnist_300_seed-0,1,resnet18_infimnist_300_seed-0/ep1.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep1.pt
resnet18_infimnist_300_seed-0,10,resnet18_infimnist_300_seed-0/ep10.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep10.pt
resnet18_infimnist_300_seed-0,100,resnet18_infimnist_300_seed-0/ep100.pt,resnet18,ResNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep100.pt
resnet18_infimnist_300_seed-0,15,resnet18_infimnist_300_seed-0/ep15.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep15.pt
resnet18_infimnist_300_seed-0,2,resnet18_infimnist_300_seed-0/ep2.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep2.pt
resnet18_infimnist_300_seed-0,20,resnet18_infimnist_300_seed-0/ep20.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep20.pt
resnet18_infimnist_300_seed-0,25,resnet18_infimnist_300_seed-0/ep25.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep25.pt
resnet18_infimnist_300_seed-0,3,resnet18_infimnist_300_seed-0/ep3.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep3.pt
resnet18_infimnist_300_seed-0,30,resnet18_infimnist_300_seed-0/ep30.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep30.pt
resnet18_infimnist_300_seed-0,35,resnet18_infimnist_300_seed-0/ep35.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep35.pt
resnet18_infimnist_300_seed-0,4,resnet18_infimnist_300_seed-0/ep4.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep4.pt
resnet18_infimnist_300_seed-0,40,resnet18_infimnist_300_seed-0/ep40.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep40.pt
resnet18_infimnist_300_seed-0,45,resnet18_infimnist_300_seed-0/ep45.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep45.pt
resnet18_infimnist_300_seed-0,5,resnet18_infimnist_300_seed-0/ep5.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep5.pt
resnet18_infimnist_300_seed-0,50,resnet18_infimnist_300_seed-0/ep50.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep50.pt
resnet18_infimnist_300_seed-0,55,resnet18_infimnist_300_seed-0/ep55.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep55.pt
resnet18_infimnist_300_seed-0,6,resnet18_infimnist_300_seed-0/ep6.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep6.pt
resnet18_infimnist_300_seed-0,60,resnet18_infimnist_300_seed-0/ep60.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep60.pt
resnet18_infimnist_300_seed-0,65,resnet18_infimnist_300_seed-0/ep65.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep65.pt
resnet18_infimnist_300_seed-0,7,resnet18_infimnist_300_seed-0/ep7.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep7.pt
resnet18_infimnist_300_seed-0,70,resnet18_infimnist_300_seed-0/ep70.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep70.pt
resnet18_infimnist_300_seed-0,75,resnet18_infimnist_300_seed-0/ep75.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep75.pt
resnet18_infimnist_300_seed-0,8,resnet18_infimnist_300_seed-0/ep8.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep8.pt
resnet18_infimnist_300_seed-0,80,resnet18_infimnist_300_seed-0/ep80.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep80.pt
resnet18_infimnist_300_seed-0,85,resnet18_infimnist_300_seed-0/ep85.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep85.pt
resnet18_infimnist_300_seed-0,9,resnet18_infimnist_300_seed-0/ep9.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep9.pt
resnet18_infimnist_300_seed-0,90,resnet18_infimnist_300_seed-0/ep90.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep90.pt
resnet18_infimnist_300_seed-0,95,resnet18_infimnist_300_seed-0/ep95.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_300_seed-0/ep95.pt
resnet18_infimnist_full_seed-0,1,resnet18_infimnist_full_seed-0/ep1.pt,resnet18,ResNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/resnet18_infimnist_full_seed-0/ep1.pt
